batch_id,step_id,step_code,step_name,sequence,step_start,step_end,duration_min,wait_before_min,target_temp_C,target_pH,equipment_id
B2025-00207,FLT-4,FLT,Filter,4,2025-08-01 05:23:00,2025-08-01 06:15:00,52,0,20,7.0,TAB-1
B2025-00207,FILL-5,FILL,Fill/Pack,5,2025-08-01 06:45:00,2025-08-01 10:09:00,204,30,20,7.0,TAB-1
B2025-00208,CHRG-1,CHRG,Charge,1,2025-08-01 20:00:00,2025-08-01 20:45:00,45,0,20,7.0,TAB-1
B2025-00208,MIX-2,MIX,Mix,2,2025-08-01 20:45:00,2025-08-01 23:06:00,141,0,22,7.0,TAB-1
B2025-00208,HEAT-3,HEAT,Heat,3,2025-08-02 00:36:00,2025-08-02 01:44:00,68,90,37,7.0,TAB-1
B2025-00208,FLT-4,FLT,Filter,4,2025-08-02 01:44:00,2025-08-02 02:23:00,39,0,20,7.0,TAB-1
B2025-00208,FILL-5,FILL,Fill/Pack,5,2025-08-02 02:23:00,2025-08-02 05:07:00,164,0,20,7.0,TAB-1
B2025-00209,CHRG-1,CHRG,Charge,1,2025-07-29 19:00:00,2025-07-29 20:12:00,72,0,20,7.0,VIAL-1
B2025-00209,MIX-2,MIX,Mix,2,2025-07-29 20:12:00,2025-07-29 22:15:00,123,0,22,7.0,VIAL-1
B2025-00209,HEAT-3,HEAT,Heat,3,2025-07-29 23:15:00,2025-07-30 01:07:00,112,60,37,7.0,VIAL-1
B2025-00209,HOLD-4,HOLD,Hold,4,2025-07-30 02:07:00,2025-07-30 05:45:00,218,60,37,7.0,VIAL-1
B2025-00209,COOL-5,COOL,Cool,5,2025-07-30 06:15:00,2025-07-30 09:21:00,186,30,5,7.0,VIAL-1
B2025-00209,FLT-6,FLT,Filter,6,2025-07-30 09:21:00,2025-07-30 11:37:00,136,0,20,7.0,VIAL-1
B2025-00209,FILL-7,FILL,Fill/Pack,7,2025-07-30 11:37:00,2025-07-30 13:36:00,119,0,20,7.0,VIAL-1
B2025-00210,CHRG-1,CHRG,Charge,1,2025-08-05 11:00:00,2025-08-05 13:17:00,137,0,20,7.0,VIAL-2
B2025-00210,MIX-2,MIX,Mix,2,2025-08-05 14:17:00,2025-08-05 18:46:00,269,60,22,7.0,VIAL-2
B2025-00210,HEAT-3,HEAT,Heat,3,2025-08-05 18:46:00,2025-08-05 19:45:00,59,0,37,7.0,VIAL-2
B2025-00210,HOLD-4,HOLD,Hold,4,2025-08-05 19:45:00,2025-08-06 01:17:00,332,0,37,7.0,VIAL-2
B2025-00210,COOL-5,COOL,Cool,5,2025-08-06 02:17:00,2025-08-06 04:20:00,123,60,5,7.0,VIAL-2
B2025-00210,FLT-6,FLT,Filter,6,2025-08-06 05:50:00,2025-08-06 07:50:00,120,90,20,7.0,VIAL-2
B2025-00210,FILL-7,FILL,Fill/Pack,7,2025-08-06 09:20:00,2025-08-06 11:21:00,121,90,20,7.0,VIAL-2
B2025-00211,CHRG-1,CHRG,Charge,1,2025-08-07 15:00:00,2025-08-07 16:37:00,97,0,20,7.0,VIAL-1
B2025-00211,MIX-2,MIX,Mix,2,2025-08-07 16:37:00,2025-08-07 18:53:00,136,0,22,7.0,VIAL-1
B2025-00211,HEAT-3,HEAT,Heat,3,2025-08-07 18:53:00,2025-08-07 20:41:00,108,0,37,7.0,VIAL-1
B2025-00211,HOLD-4,HOLD,Hold,4,2025-08-07 21:41:00,2025-08-08 00:50:00,189,60,37,7.0,VIAL-1
B2025-00211,COOL-5,COOL,Cool,5,2025-08-08 00:50:00,2025-08-08 02:32:00,102,0,5,7.0,VIAL-1
B2025-00211,FLT-6,FLT,Filter,6,2025-08-08 02:32:00,2025-08-08 04:06:00,94,0,20,7.0,VIAL-1
B2025-00211,FILL-7,FILL,Fill/Pack,7,2025-08-08 04:06:00,2025-08-08 06:42:00,156,0,20,7.0,VIAL-1
B2025-00212,CHRG-1,CHRG,Charge,1,2025-08-08 15:00:00,2025-08-08 16:37:00,97,0,20,7.0,VIAL-2
B2025-00212,MIX-2,MIX,Mix,2,2025-08-08 16:37:00,2025-08-08 19:34:00,177,0,22,7.0,VIAL-2
B2025-00212,HEAT-3,HEAT,Heat,3,2025-08-08 19:34:00,2025-08-08 21:09:00,95,0,37,7.0,VIAL-2
B2025-00212,HOLD-4,HOLD,Hold,4,2025-08-08 21:39:00,2025-08-09 05:00:00,441,30,37,7.0,VIAL-2
B2025-00212,COOL-5,COOL,Cool,5,2025-08-09 05:00:00,2025-08-09 06:59:00,119,0,5,7.0,VIAL-2
B2025-00212,FLT-6,FLT,Filter,6,2025-08-09 06:59:00,2025-08-09 08:25:00,86,0,20,7.0,VIAL-2
B2025-00212,FILL-7,FILL,Fill/Pack,7,2025-08-09 08:55:00,2025-08-09 12:46:00,231,30,20,7.0,VIAL-2
B2025-00213,CHRG-1,CHRG,Charge,1,2025-08-08 21:00:00,2025-08-08 22:28:00,88,0,20,7.0,VIAL-1
B2025-00213,MIX-2,MIX,Mix,2,2025-08-08 23:58:00,2025-08-09 04:17:00,259,90,22,7.0,VIAL-1
B2025-00213,HEAT-3,HEAT,Heat,3,2025-08-09 04:17:00,2025-08-09 07:03:00,166,0,37,7.0,VIAL-1
B2025-00213,HOLD-4,HOLD,Hold,4,2025-08-09 07:03:00,2025-08-09 10:21:00,198,0,37,7.0,VIAL-1
B2025-00213,COOL-5,COOL,Cool,5,2025-08-09 11:51:00,2025-08-09 12:51:00,60,90,5,7.0,VIAL-1
B2025-00213,FLT-6,FLT,Filter,6,2025-08-09 12:51:00,2025-08-09 14:43:00,112,0,20,7.0,VIAL-1
B2025-00213,FILL-7,FILL,Fill/Pack,7,2025-08-09 16:13:00,2025-08-09 18:34:00,141,90,20,7.0,VIAL-1
B2025-00214,CHRG-1,CHRG,Charge,1,2025-07-30 02:00:00,2025-07-30 03:01:00,61,0,20,7.0,COAT-1
B2025-00214,MIX-2,MIX,Mix,2,2025-07-30 04:01:00,2025-07-30 06:35:00,154,60,22,7.0,COAT-1
B2025-00214,HEAT-3,HEAT,Heat,3,2025-07-30 07:05:00,2025-07-30 07:50:00,45,30,37,7.0,COAT-1
B2025-00214,FLT-4,FLT,Filter,4,2025-07-30 07:50:00,2025-07-30 08:27:00,37,0,20,7.0,COAT-1
B2025-00214,FILL-5,FILL,Fill/Pack,5,2025-07-30 09:57:00,2025-07-30 13:08:00,191,90,20,7.0,COAT-1
B2025-00215,CHRG-1,CHRG,Charge,1,2025-08-05 12:00:00,2025-08-05 12:43:00,43,0,20,7.0,TAB-1
B2025-00215,MIX-2,MIX,Mix,2,2025-08-05 12:43:00,2025-08-05 14:20:00,97,0,22,7.0,TAB-1
B2025-00215,HEAT-3,HEAT,Heat,3,2025-08-05 14:50:00,2025-08-05 15:51:00,61,30,37,7.0,TAB-1
B2025-00215,FLT-4,FLT,Filter,4,2025-08-05 16:21:00,2025-08-05 16:49:00,28,30,20,7.0,TAB-1
B2025-00215,FILL-5,FILL,Fill/Pack,5,2025-08-05 18:19:00,2025-08-05 21:09:00,170,90,20,7.0,TAB-1
B2025-00216,CHRG-1,CHRG,Charge,1,2025-08-02 06:00:00,2025-08-02 08:00:00,120,0,20,7.0,VIAL-1
B2025-00216,MIX-2,MIX,Mix,2,2025-08-02 08:00:00,2025-08-02 10:49:00,169,0,22,7.0,VIAL-1
B2025-00216,HEAT-3,HEAT,Heat,3,2025-08-02 12:19:00,2025-08-02 16:04:00,225,90,37,7.0,VIAL-1
B2025-00216,HOLD-4,HOLD,Hold,4,2025-08-02 16:04:00,2025-08-02 20:24:00,260,0,37,7.0,VIAL-1
B2025-00216,COOL-5,COOL,Cool,5,2025-08-02 21:24:00,2025-08-02 23:45:00,141,60,5,7.0,VIAL-1
B2025-00216,FLT-6,FLT,Filter,6,2025-08-03 00:45:00,2025-08-03 03:47:00,182,60,20,7.0,VIAL-1
B2025-00216,FILL-7,FILL,Fill/Pack,7,2025-08-03 05:17:00,2025-08-03 08:40:00,203,90,20,7.0,VIAL-1
B2025-00217,CHRG-1,CHRG,Charge,1,2025-08-06 08:00:00,2025-08-06 10:04:00,124,0,20,7.0,VIAL-2
B2025-00217,MIX-2,MIX,Mix,2,2025-08-06 10:04:00,2025-08-06 14:48:00,284,0,22,7.0,VIAL-2
B2025-00217,HEAT-3,HEAT,Heat,3,2025-08-06 14:48:00,2025-08-06 16:24:00,96,0,37,7.0,VIAL-2
B2025-00217,HOLD-4,HOLD,Hold,4,2025-08-06 17:24:00,2025-08-06 22:05:00,281,60,37,7.0,VIAL-2
B2025-00217,COOL-5,COOL,Cool,5,2025-08-06 22:05:00,2025-08-06 23:39:00,94,0,5,7.0,VIAL-2
B2025-00217,FLT-6,FLT,Filter,6,2025-08-07 01:09:00,2025-08-07 03:04:00,115,90,20,7.0,VIAL-2
B2025-00217,FILL-7,FILL,Fill/Pack,7,2025-08-07 03:34:00,2025-08-07 06:54:00,200,30,20,7.0,VIAL-2
B2025-00218,CHRG-1,CHRG,Charge,1,2025-08-07 01:00:00,2025-08-07 02:38:00,98,0,20,7.0,VIAL-1
B2025-00218,MIX-2,MIX,Mix,2,2025-08-07 03:38:00,2025-08-07 08:52:00,314,60,22,7.0,VIAL-1
B2025-00218,HEAT-3,HEAT,Heat,3,2025-08-07 09:22:00,2025-08-07 12:09:00,167,30,37,7.0,VIAL-1
B2025-00218,HOLD-4,HOLD,Hold,4,2025-08-07 13:39:00,2025-08-07 17:32:00,233,90,37,7.0,VIAL-1
B2025-00218,COOL-5,COOL,Cool,5,2025-08-07 18:32:00,2025-08-07 19:34:00,62,60,5,7.0,VIAL-1
B2025-00218,FLT-6,FLT,Filter,6,2025-08-07 19:34:00,2025-08-07 21:03:00,89,0,20,7.0,VIAL-1
B2025-00218,FILL-7,FILL,Fill/Pack,7,2025-08-07 21:33:00,2025-08-08 01:31:00,238,30,20,7.0,VIAL-1
B2025-00219,CHRG-1,CHRG,Charge,1,2025-08-08 03:00:00,2025-08-08 04:56:00,116,0,20,7.0,VIAL-1
B2025-00219,MIX-2,MIX,Mix,2,2025-08-08 06:26:00,2025-08-08 09:17:00,171,90,22,7.0,VIAL-1
B2025-00219,HEAT-3,HEAT,Heat,3,2025-08-08 10:47:00,2025-08-08 12:06:00,79,90,37,7.0,VIAL-1
B2025-00219,HOLD-4,HOLD,Hold,4,2025-08-08 12:06:00,2025-08-08 16:08:00,242,0,37,7.0,VIAL-1
B2025-00219,COOL-5,COOL,Cool,5,2025-08-08 17:08:00,2025-08-08 18:44:00,96,60,5,7.0,VIAL-1
B2025-00219,FLT-6,FLT,Filter,6,2025-08-08 20:14:00,2025-08-08 21:57:00,103,90,20,7.0,VIAL-1
B2025-00219,FILL-7,FILL,Fill/Pack,7,2025-08-08 21:57:00,2025-08-09 02:11:00,254,0,20,7.0,VIAL-1
B2025-00220,CHRG-1,CHRG,Charge,1,2025-08-10 18:00:00,2025-08-10 19:04:00,64,0,20,7.0,VIAL-2
B2025-00220,MIX-2,MIX,Mix,2,2025-08-10 19:04:00,2025-08-10 22:09:00,185,0,22,7.0,VIAL-2
B2025-00220,HEAT-3,HEAT,Heat,3,2025-08-10 22:09:00,2025-08-11 00:07:00,118,0,37,7.0,VIAL-2
B2025-00220,HOLD-4,HOLD,Hold,4,2025-08-11 00:07:00,2025-08-11 02:43:00,156,0,37,7.0,VIAL-2
B2025-00220,COOL-5,COOL,Cool,5,2025-08-11 03:43:00,2025-08-11 05:48:00,125,60,5,7.0,VIAL-2
B2025-00220,FLT-6,FLT,Filter,6,2025-08-11 06:48:00,2025-08-11 08:21:00,93,60,20,7.0,VIAL-2
B2025-00220,FILL-7,FILL,Fill/Pack,7,2025-08-11 09:21:00,2025-08-11 11:50:00,149,60,20,7.0,VIAL-2
B2025-00221,CHRG-1,CHRG,Charge,1,2025-08-06 11:00:00,2025-08-06 13:03:00,123,0,20,7.0,VIAL-2
B2025-00221,MIX-2,MIX,Mix,2,2025-08-06 13:03:00,2025-08-06 16:34:00,211,0,22,7.0,VIAL-2
B2025-00221,HEAT-3,HEAT,Heat,3,2025-08-06 18:04:00,2025-08-06 20:32:00,148,90,37,7.0,VIAL-2
B2025-00221,HOLD-4,HOLD,Hold,4,2025-08-06 21:32:00,2025-08-07 02:33:00,301,60,37,7.0,VIAL-2
B2025-00221,COOL-5,COOL,Cool,5,2025-08-07 04:03:00,2025-08-07 05:10:00,67,90,5,7.0,VIAL-2
B2025-00221,FLT-6,FLT,Filter,6,2025-08-07 05:40:00,2025-08-07 08:44:00,184,30,20,7.0,VIAL-2
B2025-00221,FILL-7,FILL,Fill/Pack,7,2025-08-07 08:44:00,2025-08-07 11:20:00,156,0,20,7.0,VIAL-2
B2025-00222,CHRG-1,CHRG,Charge,1,2025-08-07 00:00:00,2025-08-07 01:44:00,104,0,20,7.0,VIAL-2
B2025-00222,MIX-2,MIX,Mix,2,2025-08-07 01:44:00,2025-08-07 04:17:00,153,0,22,7.0,VIAL-2
B2025-00222,HEAT-3,HEAT,Heat,3,2025-08-07 05:47:00,2025-08-07 07:49:00,122,90,37,7.0,VIAL-2
B2025-00222,HOLD-4,HOLD,Hold,4,2025-08-07 07:49:00,2025-08-07 10:34:00,165,0,37,7.0,VIAL-2
B2025-00222,COOL-5,COOL,Cool,5,2025-08-07 10:34:00,2025-08-07 12:41:00,127,0,5,7.0,VIAL-2
B2025-00222,FLT-6,FLT,Filter,6,2025-08-07 12:41:00,2025-08-07 15:07:00,146,0,20,7.0,VIAL-2
B2025-00222,FILL-7,FILL,Fill/Pack,7,2025-08-07 15:07:00,2025-08-07 17:51:00,164,0,20,7.0,VIAL-2
B2025-00223,CHRG-1,CHRG,Charge,1,2025-08-08 15:00:00,2025-08-08 16:12:00,72,0,20,7.0,VIAL-1
B2025-00223,MIX-2,MIX,Mix,2,2025-08-08 17:42:00,2025-08-08 20:48:00,186,90,22,7.0,VIAL-1
B2025-00223,HEAT-3,HEAT,Heat,3,2025-08-08 21:18:00,2025-08-09 00:08:00,170,30,37,7.0,VIAL-1
B2025-00223,HOLD-4,HOLD,Hold,4,2025-08-09 00:08:00,2025-08-09 03:16:00,188,0,37,7.0,VIAL-1
B2025-00223,COOL-5,COOL,Cool,5,2025-08-09 03:16:00,2025-08-09 04:56:00,100,0,5,7.0,VIAL-1
B2025-00223,FLT-6,FLT,Filter,6,2025-08-09 04:56:00,2025-08-09 07:07:00,131,0,20,7.0,VIAL-1
B2025-00223,FILL-7,FILL,Fill/Pack,7,2025-08-09 07:07:00,2025-08-09 10:01:00,174,0,20,7.0,VIAL-1
B2025-00224,CHRG-1,CHRG,Charge,1,2025-08-09 12:00:00,2025-08-09 13:15:00,75,0,20,7.0,VIAL-2
B2025-00224,MIX-2,MIX,Mix,2,2025-08-09 13:45:00,2025-08-09 15:29:00,104,30,22,7.0,VIAL-2
B2025-00224,HEAT-3,HEAT,Heat,3,2025-08-09 15:29:00,2025-08-09 17:54:00,145,0,37,7.0,VIAL-2
B2025-00224,HOLD-4,HOLD,Hold,4,2025-08-09 17:54:00,2025-08-09 20:41:00,167,0,37,7.0,VIAL-2
B2025-00224,COOL-5,COOL,Cool,5,2025-08-09 20:41:00,2025-08-09 22:31:00,110,0,5,7.0,VIAL-2
B2025-00224,FLT-6,FLT,Filter,6,2025-08-09 22:31:00,2025-08-10 01:30:00,179,0,20,7.0,VIAL-2
B2025-00224,FILL-7,FILL,Fill/Pack,7,2025-08-10 01:30:00,2025-08-10 05:07:00,217,0,20,7.0,VIAL-2
B2025-00225,CHRG-1,CHRG,Charge,1,2025-08-10 08:00:00,2025-08-10 10:00:00,120,0,20,7.0,VIAL-2
B2025-00225,MIX-2,MIX,Mix,2,2025-08-10 11:00:00,2025-08-10 14:18:00,198,60,22,7.0,VIAL-2
B2025-00225,HEAT-3,HEAT,Heat,3,2025-08-10 15:18:00,2025-08-10 18:33:00,195,60,37,7.0,VIAL-2
B2025-00225,HOLD-4,HOLD,Hold,4,2025-08-10 19:33:00,2025-08-11 02:19:00,406,60,37,7.0,VIAL-2
B2025-00225,COOL-5,COOL,Cool,5,2025-08-11 02:49:00,2025-08-11 05:22:00,153,30,5,7.0,VIAL-2
B2025-00225,FLT-6,FLT,Filter,6,2025-08-11 05:22:00,2025-08-11 07:05:00,103,0,20,7.0,VIAL-2
B2025-00225,FILL-7,FILL,Fill/Pack,7,2025-08-11 07:05:00,2025-08-11 09:04:00,119,0,20,7.0,VIAL-2
B2025-00226,CHRG-1,CHRG,Charge,1,2025-08-04 09:00:00,2025-08-04 10:33:00,93,0,20,7.0,C-201
B2025-00226,MIX-2,MIX,Mix,2,2025-08-04 12:03:00,2025-08-04 16:14:00,251,90,22,7.0,C-201
B2025-00226,HEAT-3,HEAT,Heat,3,2025-08-04 17:14:00,2025-08-04 19:35:00,141,60,37,7.0,C-201
B2025-00226,HOLD-4,HOLD,Hold,4,2025-08-04 19:35:00,2025-08-05 00:30:00,295,0,37,7.0,C-201
B2025-00226,COOL-5,COOL,Cool,5,2025-08-05 01:30:00,2025-08-05 03:55:00,145,60,5,7.0,C-201
B2025-00226,FLT-6,FLT,Filter,6,2025-08-05 04:55:00,2025-08-05 06:52:00,117,60,20,7.0,C-201
B2025-00226,FILL-7,FILL,Fill/Pack,7,2025-08-05 06:52:00,2025-08-05 09:19:00,147,0,20,7.0,C-201
B2025-00227,CHRG-1,CHRG,Charge,1,2025-08-05 19:00:00,2025-08-05 21:42:00,162,0,20,7.0,C-201
B2025-00227,MIX-2,MIX,Mix,2,2025-08-05 21:42:00,2025-08-06 00:42:00,180,0,22,7.0,C-201
B2025-00227,HEAT-3,HEAT,Heat,3,2025-08-06 00:42:00,2025-08-06 03:24:00,162,0,37,7.0,C-201
B2025-00227,HOLD-4,HOLD,Hold,4,2025-08-06 03:24:00,2025-08-06 09:22:00,358,0,37,7.0,C-201
B2025-00227,COOL-5,COOL,Cool,5,2025-08-06 09:22:00,2025-08-06 10:34:00,72,0,5,7.0,C-201
B2025-00227,FLT-6,FLT,Filter,6,2025-08-06 11:04:00,2025-08-06 12:47:00,103,30,20,7.0,C-201
B2025-00227,FILL-7,FILL,Fill/Pack,7,2025-08-06 12:47:00,2025-08-06 17:07:00,260,0,20,7.0,C-201
B2025-00228,CHRG-1,CHRG,Charge,1,2025-08-09 12:00:00,2025-08-09 13:16:00,76,0,20,7.0,F-301
B2025-00228,MIX-2,MIX,Mix,2,2025-08-09 13:16:00,2025-08-09 15:58:00,162,0,22,7.0,F-301
B2025-00228,HEAT-3,HEAT,Heat,3,2025-08-09 16:28:00,2025-08-09 18:40:00,132,30,37,7.0,F-301
B2025-00228,HOLD-4,HOLD,Hold,4,2025-08-09 18:40:00,2025-08-10 01:02:00,382,0,37,7.0,F-301
B2025-00228,COOL-5,COOL,Cool,5,2025-08-10 01:32:00,2025-08-10 03:28:00,116,30,5,7.0,F-301
B2025-00228,FLT-6,FLT,Filter,6,2025-08-10 03:28:00,2025-08-10 05:43:00,135,0,20,7.0,F-301
B2025-00228,FILL-7,FILL,Fill/Pack,7,2025-08-10 05:43:00,2025-08-10 09:09:00,206,0,20,7.0,F-301
B2025-00229,CHRG-1,CHRG,Charge,1,2025-08-10 12:00:00,2025-08-10 13:36:00,96,0,20,7.0,C-201
B2025-00229,MIX-2,MIX,Mix,2,2025-08-10 15:06:00,2025-08-10 17:13:00,127,90,22,7.0,C-201
B2025-00229,HEAT-3,HEAT,Heat,3,2025-08-10 18:43:00,2025-08-10 20:57:00,134,90,37,7.0,C-201
B2025-00229,HOLD-4,HOLD,Hold,4,2025-08-10 21:27:00,2025-08-11 01:12:00,225,30,37,7.0,C-201
B2025-00229,COOL-5,COOL,Cool,5,2025-08-11 02:12:00,2025-08-11 04:44:00,152,60,5,7.0,C-201
B2025-00229,FLT-6,FLT,Filter,6,2025-08-11 05:44:00,2025-08-11 08:56:00,192,60,20,7.0,C-201
B2025-00229,FILL-7,FILL,Fill/Pack,7,2025-08-11 08:56:00,2025-08-11 11:32:00,156,0,20,7.0,C-201
B2025-00230,CHRG-1,CHRG,Charge,1,2025-08-04 12:00:00,2025-08-04 13:11:00,71,0,20,7.0,VIAL-2
B2025-00230,MIX-2,MIX,Mix,2,2025-08-04 13:11:00,2025-08-04 15:19:00,128,0,22,7.0,VIAL-2
B2025-00230,HEAT-3,HEAT,Heat,3,2025-08-04 15:49:00,2025-08-04 18:13:00,144,30,37,7.0,VIAL-2
B2025-00230,HOLD-4,HOLD,Hold,4,2025-08-04 18:13:00,2025-08-04 23:02:00,289,0,37,7.0,VIAL-2
B2025-00230,COOL-5,COOL,Cool,5,2025-08-04 23:32:00,2025-08-05 00:42:00,70,30,5,7.0,VIAL-2
B2025-00230,FLT-6,FLT,Filter,6,2025-08-05 02:12:00,2025-08-05 04:48:00,156,90,20,7.0,VIAL-2
B2025-00230,FILL-7,FILL,Fill/Pack,7,2025-08-05 05:48:00,2025-08-05 08:16:00,148,60,20,7.0,VIAL-2
B2025-00231,CHRG-1,CHRG,Charge,1,2025-08-05 09:00:00,2025-08-05 10:17:00,77,0,20,7.0,VIAL-2
B2025-00231,MIX-2,MIX,Mix,2,2025-08-05 11:17:00,2025-08-05 14:06:00,169,60,22,7.0,VIAL-2
B2025-00231,HEAT-3,HEAT,Heat,3,2025-08-05 15:36:00,2025-08-05 17:28:00,112,90,37,7.0,VIAL-2
B2025-00231,HOLD-4,HOLD,Hold,4,2025-08-05 17:28:00,2025-08-05 20:39:00,191,0,37,7.0,VIAL-2
B2025-00231,COOL-5,COOL,Cool,5,2025-08-05 21:09:00,2025-08-05 22:34:00,85,30,5,7.0,VIAL-2
B2025-00231,FLT-6,FLT,Filter,6,2025-08-05 22:34:00,2025-08-05 23:49:00,75,0,20,7.0,VIAL-2
B2025-00231,FILL-7,FILL,Fill/Pack,7,2025-08-05 23:49:00,2025-08-06 02:24:00,155,0,20,7.0,VIAL-2
B2025-00232,CHRG-1,CHRG,Charge,1,2025-08-06 19:00:00,2025-08-06 20:43:00,103,0,20,7.0,VIAL-2
B2025-00232,MIX-2,MIX,Mix,2,2025-08-06 20:43:00,2025-08-07 00:36:00,233,0,22,7.0,VIAL-2
B2025-00232,HEAT-3,HEAT,Heat,3,2025-08-07 02:06:00,2025-08-07 03:44:00,98,90,37,7.0,VIAL-2
B2025-00232,HOLD-4,HOLD,Hold,4,2025-08-07 05:14:00,2025-08-07 08:01:00,167,90,37,7.0,VIAL-2
B2025-00232,COOL-5,COOL,Cool,5,2025-08-07 09:31:00,2025-08-07 10:36:00,65,90,5,7.0,VIAL-2
B2025-00232,FLT-6,FLT,Filter,6,2025-08-07 11:06:00,2025-08-07 12:49:00,103,30,20,7.0,VIAL-2
B2025-00232,FILL-7,FILL,Fill/Pack,7,2025-08-07 13:49:00,2025-08-07 16:30:00,161,60,20,7.0,VIAL-2
B2025-00233,CHRG-1,CHRG,Charge,1,2025-08-18 12:00:00,2025-08-18 13:11:00,71,0,20,7.0,TAB-1
B2025-00233,MIX-2,MIX,Mix,2,2025-08-18 14:11:00,2025-08-18 15:52:00,101,60,22,7.0,TAB-1
B2025-00233,HEAT-3,HEAT,Heat,3,2025-08-18 16:52:00,2025-08-18 18:11:00,79,60,37,7.0,TAB-1
B2025-00233,FLT-4,FLT,Filter,4,2025-08-18 18:11:00,2025-08-18 18:45:00,34,0,20,7.0,TAB-1
B2025-00233,FILL-5,FILL,Fill/Pack,5,2025-08-18 20:15:00,2025-08-18 23:13:00,178,90,20,7.0,TAB-1
B2025-00234,CHRG-1,CHRG,Charge,1,2025-08-19 03:00:00,2025-08-19 04:05:00,65,0,20,7.0,TAB-1
B2025-00234,MIX-2,MIX,Mix,2,2025-08-19 05:35:00,2025-08-19 07:41:00,126,90,22,7.0,TAB-1
B2025-00234,HEAT-3,HEAT,Heat,3,2025-08-19 08:11:00,2025-08-19 11:32:00,201,30,37,7.0,TAB-1
B2025-00234,FLT-4,FLT,Filter,4,2025-08-19 13:02:00,2025-08-19 13:51:00,49,90,20,7.0,TAB-1
B2025-00234,FILL-5,FILL,Fill/Pack,5,2025-08-19 13:51:00,2025-08-19 16:04:00,133,0,20,7.0,TAB-1
B2025-00235,CHRG-1,CHRG,Charge,1,2025-08-19 12:00:00,2025-08-19 13:18:00,78,0,20,7.0,COAT-1
B2025-00235,MIX-2,MIX,Mix,2,2025-08-19 14:48:00,2025-08-19 16:29:00,101,90,22,7.0,COAT-1
B2025-00235,HEAT-3,HEAT,Heat,3,2025-08-19 16:29:00,2025-08-19 17:55:00,86,0,37,7.0,COAT-1
B2025-00235,FLT-4,FLT,Filter,4,2025-08-19 18:25:00,2025-08-19 19:02:00,37,30,20,7.0,COAT-1
B2025-00235,FILL-5,FILL,Fill/Pack,5,2025-08-19 20:32:00,2025-08-20 01:35:00,303,90,20,7.0,COAT-1
B2025-00236,CHRG-1,CHRG,Charge,1,2025-08-20 08:00:00,2025-08-20 09:07:00,67,0,20,7.0,COAT-1
B2025-00236,MIX-2,MIX,Mix,2,2025-08-20 09:37:00,2025-08-20 11:52:00,135,30,22,7.0,COAT-1
B2025-00236,HEAT-3,HEAT,Heat,3,2025-08-20 11:52:00,2025-08-20 12:42:00,50,0,37,7.0,COAT-1
B2025-00236,FLT-4,FLT,Filter,4,2025-08-20 13:12:00,2025-08-20 13:53:00,41,30,20,7.0,COAT-1
B2025-00236,FILL-5,FILL,Fill/Pack,5,2025-08-20 14:53:00,2025-08-20 18:44:00,231,60,20,7.0,COAT-1
B2025-00237,CHRG-1,CHRG,Charge,1,2025-08-24 04:00:00,2025-08-24 05:27:00,87,0,20,7.0,COAT-1
B2025-00237,MIX-2,MIX,Mix,2,2025-08-24 06:27:00,2025-08-24 08:24:00,117,60,22,7.0,COAT-1
B2025-00237,HEAT-3,HEAT,Heat,3,2025-08-24 09:24:00,2025-08-24 11:23:00,119,60,37,7.0,COAT-1
B2025-00237,FLT-4,FLT,Filter,4,2025-08-24 12:53:00,2025-08-24 13:33:00,40,90,20,7.0,COAT-1
B2025-00237,FILL-5,FILL,Fill/Pack,5,2025-08-24 14:03:00,2025-08-24 15:50:00,107,30,20,7.0,COAT-1
B2025-00238,CHRG-1,CHRG,Charge,1,2025-08-24 09:00:00,2025-08-24 09:54:00,54,0,20,7.0,COAT-1
B2025-00238,MIX-2,MIX,Mix,2,2025-08-24 11:24:00,2025-08-24 14:56:00,212,90,22,7.0,COAT-1
B2025-00238,HEAT-3,HEAT,Heat,3,2025-08-24 15:56:00,2025-08-24 18:22:00,146,60,37,7.0,COAT-1
B2025-00238,FLT-4,FLT,Filter,4,2025-08-24 19:22:00,2025-08-24 20:49:00,87,60,20,7.0,COAT-1
B2025-00238,FILL-5,FILL,Fill/Pack,5,2025-08-24 22:19:00,2025-08-25 01:10:00,171,90,20,7.0,COAT-1
B2025-00239,CHRG-1,CHRG,Charge,1,2025-08-22 21:00:00,2025-08-22 22:36:00,96,0,20,7.0,VIAL-1
B2025-00239,MIX-2,MIX,Mix,2,2025-08-23 00:06:00,2025-08-23 02:15:00,129,90,22,7.0,VIAL-1
B2025-00239,HEAT-3,HEAT,Heat,3,2025-08-23 03:15:00,2025-08-23 04:55:00,100,60,37,7.0,VIAL-1
B2025-00239,HOLD-4,HOLD,Hold,4,2025-08-23 04:55:00,2025-08-23 08:01:00,186,0,37,7.0,VIAL-1
B2025-00239,COOL-5,COOL,Cool,5,2025-08-23 09:01:00,2025-08-23 10:15:00,74,60,5,7.0,VIAL-1
B2025-00239,FLT-6,FLT,Filter,6,2025-08-23 11:45:00,2025-08-23 13:27:00,102,90,20,7.0,VIAL-1
B2025-00239,FILL-7,FILL,Fill/Pack,7,2025-08-23 14:57:00,2025-08-23 17:29:00,152,90,20,7.0,VIAL-1
