sample_id,batch_id,material_id,test_name,analyte,result_value,unit,spec_low,spec_high,result_status,sampled_ts,received_ts,approved_ts,analyst_id,tat_days
S-B2025-00215-Impurity A,B2025-00215,FG-SMALLM,Impurity A,Imp A,0.1145,%,0.0,0.5,PASS,2025-08-05 18:09:00,2025-08-05 21:09:00,2025-08-06 21:20:48.151648,AN013,1.1331961996296296
S-B2025-00215-pH,B2025-00215,FG-SMALLM,pH,pH,7.1132,,6.8,7.4,PASS,2025-08-05 18:09:00,2025-08-05 21:09:00,2025-08-06 21:20:48.151648,AN014,1.1331961996296296
S-B2025-00215-Endotoxin,B2025-00215,FG-SMALLM,Endotoxin,EU/mL,0.1277,EU/mL,0.0,0.25,PASS,2025-08-05 18:09:00,2025-08-05 21:09:00,2025-08-06 21:20:48.151648,AN012,1.1331961996296296
S-B2025-00215-Bioburden,B2025-00215,FG-SMALLM,Bioburden,CFU/mL,4.1597,CFU/mL,0.0,10.0,PASS,2025-08-05 18:09:00,2025-08-05 21:09:00,2025-08-06 21:20:48.151648,AN014,1.1331961996296296
S-B2025-00216-Assay,B2025-00216,FG-VA02,Assay,API,102.5917,%,95.0,105.0,PASS,2025-08-03 06:40:00,2025-08-03 07:40:00,2025-08-04 09:58:12.768430,AN008,1.1376477827546296
S-B2025-00216-Impurity A,B2025-00216,FG-VA02,Impurity A,Imp A,0.0105,%,0.0,0.5,PASS,2025-08-03 06:40:00,2025-08-03 07:40:00,2025-08-04 09:58:12.768430,AN016,1.1376477827546296
S-B2025-00216-pH,B2025-00216,FG-VA02,pH,pH,7.1841,,6.8,7.4,PASS,2025-08-03 06:40:00,2025-08-03 07:40:00,2025-08-04 09:58:12.768430,AN003,1.1376477827546296
S-B2025-00216-Endotoxin,B2025-00216,FG-VA02,Endotoxin,EU/mL,0.0214,EU/mL,0.0,0.25,PASS,2025-08-03 06:40:00,2025-08-03 07:40:00,2025-08-04 09:58:12.768430,AN016,1.1376477827546296
S-B2025-00216-Bioburden,B2025-00216,FG-VA02,Bioburden,CFU/mL,0.3796,CFU/mL,0.0,10.0,PASS,2025-08-03 06:40:00,2025-08-03 07:40:00,2025-08-04 09:58:12.768430,AN010,1.1376477827546296
S-B2025-00217-Assay,B2025-00217,FG-VA02,Assay,API,100.0202,%,95.0,105.0,PASS,2025-08-07 02:54:00,2025-08-07 07:54:00,2025-08-09 07:16:21.586272,AN018,2.1821942855555556
S-B2025-00217-Impurity A,B2025-00217,FG-VA02,Impurity A,Imp A,0.2961,%,0.0,0.5,PASS,2025-08-07 02:54:00,2025-08-07 07:54:00,2025-08-09 07:16:21.586272,AN004,2.1821942855555556
S-B2025-00217-pH,B2025-00217,FG-VA02,pH,pH,7.17,,6.8,7.4,PASS,2025-08-07 02:54:00,2025-08-07 07:54:00,2025-08-09 07:16:21.586272,AN015,2.1821942855555556
S-B2025-00217-Endotoxin,B2025-00217,FG-VA02,Endotoxin,EU/mL,0.06,EU/mL,0.0,0.25,PASS,2025-08-07 02:54:00,2025-08-07 07:54:00,2025-08-09 07:16:21.586272,AN009,2.1821942855555556
S-B2025-00217-Bioburden,B2025-00217,FG-VA02,Bioburden,CFU/mL,1.386,CFU/mL,0.0,10.0,PASS,2025-08-07 02:54:00,2025-08-07 07:54:00,2025-08-09 07:16:21.586272,AN017,2.1821942855555556
S-B2025-00218-Assay,B2025-00218,FG-VA02,Assay,API,99.1303,%,95.0,105.0,PASS,2025-08-08 00:31:00,2025-08-08 01:31:00,2025-08-09 21:14:00.530610,AN006,1.8632005857638887
S-B2025-00218-Impurity A,B2025-00218,FG-VA02,Impurity A,Imp A,0.0048,%,0.0,0.5,PASS,2025-08-08 00:31:00,2025-08-08 01:31:00,2025-08-09 21:14:00.530610,AN014,1.8632005857638887
S-B2025-00218-pH,B2025-00218,FG-VA02,pH,pH,7.2927,,6.8,7.4,PASS,2025-08-08 00:31:00,2025-08-08 01:31:00,2025-08-09 21:14:00.530610,AN019,1.8632005857638887
S-B2025-00218-Endotoxin,B2025-00218,FG-VA02,Endotoxin,EU/mL,0.0239,EU/mL,0.0,0.25,PASS,2025-08-08 00:31:00,2025-08-08 01:31:00,2025-08-09 21:14:00.530610,AN015,1.8632005857638887
S-B2025-00218-Bioburden,B2025-00218,FG-VA02,Bioburden,CFU/mL,3.7374,CFU/mL,0.0,10.0,PASS,2025-08-08 00:31:00,2025-08-08 01:31:00,2025-08-09 21:14:00.530610,AN006,1.8632005857638887
S-B2025-00219-Assay,B2025-00219,FG-VA02,Assay,API,98.6575,%,95.0,105.0,PASS,2025-08-08 22:11:00,2025-08-09 00:11:00,2025-08-10 18:30:59.641135,AN009,1.8472180686921298
S-B2025-00219-Impurity A,B2025-00219,FG-VA02,Impurity A,Imp A,0.0777,%,0.0,0.5,PASS,2025-08-08 22:11:00,2025-08-09 00:11:00,2025-08-10 18:30:59.641135,AN018,1.8472180686921298
S-B2025-00219-pH,B2025-00219,FG-VA02,pH,pH,7.4862,,6.8,7.4,OOT,2025-08-08 22:11:00,2025-08-09 00:11:00,2025-08-10 18:30:59.641135,AN001,1.8472180686921298
S-B2025-00219-Endotoxin,B2025-00219,FG-VA02,Endotoxin,EU/mL,0.0027,EU/mL,0.0,0.25,PASS,2025-08-08 22:11:00,2025-08-09 00:11:00,2025-08-10 18:30:59.641135,AN013,1.8472180686921298
S-B2025-00219-Bioburden,B2025-00219,FG-VA02,Bioburden,CFU/mL,1.9908,CFU/mL,0.0,10.0,PASS,2025-08-08 22:11:00,2025-08-09 00:11:00,2025-08-10 18:30:59.641135,AN020,1.8472180686921298
S-B2025-00220-Assay,B2025-00220,FG-VA02,Assay,API,99.5145,%,95.0,105.0,PASS,2025-08-11 03:50:00,2025-08-11 06:50:00,2025-08-12 21:58:41.702094,AN012,1.7560382186805557
S-B2025-00220-Impurity A,B2025-00220,FG-VA02,Impurity A,Imp A,0.2188,%,0.0,0.5,PASS,2025-08-11 03:50:00,2025-08-11 06:50:00,2025-08-12 21:58:41.702094,AN013,1.7560382186805557
S-B2025-00220-pH,B2025-00220,FG-VA02,pH,pH,6.9162,,6.8,7.4,PASS,2025-08-11 03:50:00,2025-08-11 06:50:00,2025-08-12 21:58:41.702094,AN005,1.7560382186805557
S-B2025-00220-Endotoxin,B2025-00220,FG-VA02,Endotoxin,EU/mL,0.3456,EU/mL,0.0,0.25,OOT,2025-08-11 03:50:00,2025-08-11 06:50:00,2025-08-12 21:58:41.702094,AN001,1.7560382186805557
S-B2025-00220-Bioburden,B2025-00220,FG-VA02,Bioburden,CFU/mL,3.1862,CFU/mL,0.0,10.0,PASS,2025-08-11 03:50:00,2025-08-11 06:50:00,2025-08-12 21:58:41.702094,AN001,1.7560382186805557
S-B2025-00221-Assay,B2025-00221,FG-MAB1-FILL,Assay,API,99.5171,%,95.0,105.0,PASS,2025-08-07 07:20:00,2025-08-07 11:20:00,2025-08-08 05:30:10.897938,AN014,0.9237372446527777
S-B2025-00221-Impurity A,B2025-00221,FG-MAB1-FILL,Impurity A,Imp A,0.082,%,0.0,0.5,PASS,2025-08-07 07:20:00,2025-08-07 11:20:00,2025-08-08 05:30:10.897938,AN018,0.9237372446527777
S-B2025-00221-pH,B2025-00221,FG-MAB1-FILL,pH,pH,7.0419,,6.8,7.4,PASS,2025-08-07 07:20:00,2025-08-07 11:20:00,2025-08-08 05:30:10.897938,AN015,0.9237372446527777
S-B2025-00221-Endotoxin,B2025-00221,FG-MAB1-FILL,Endotoxin,EU/mL,0.0422,EU/mL,0.0,0.25,PASS,2025-08-07 07:20:00,2025-08-07 11:20:00,2025-08-08 05:30:10.897938,AN004,0.9237372446527777
S-B2025-00221-Bioburden,B2025-00221,FG-MAB1-FILL,Bioburden,CFU/mL,1.5319,CFU/mL,0.0,10.0,PASS,2025-08-07 07:20:00,2025-08-07 11:20:00,2025-08-08 05:30:10.897938,AN015,0.9237372446527777
S-B2025-00222-Assay,B2025-00222,FG-MAB1-FILL,Assay,API,105.176,%,95.0,105.0,OOT,2025-08-07 09:51:00,2025-08-07 13:51:00,2025-08-09 02:58:38.428269,AN008,1.713639216076389
S-B2025-00222-Impurity A,B2025-00222,FG-MAB1-FILL,Impurity A,Imp A,0.093,%,0.0,0.5,PASS,2025-08-07 09:51:00,2025-08-07 13:51:00,2025-08-09 02:58:38.428269,AN013,1.713639216076389
S-B2025-00222-pH,B2025-00222,FG-MAB1-FILL,pH,pH,7.6029,,6.8,7.4,OOS,2025-08-07 09:51:00,2025-08-07 13:51:00,2025-08-09 02:58:38.428269,AN014,1.713639216076389
S-B2025-00222-Endotoxin,B2025-00222,FG-MAB1-FILL,Endotoxin,EU/mL,0.0057,EU/mL,0.0,0.25,PASS,2025-08-07 09:51:00,2025-08-07 13:51:00,2025-08-09 02:58:38.428269,AN019,1.713639216076389
S-B2025-00222-Bioburden,B2025-00222,FG-MAB1-FILL,Bioburden,CFU/mL,0.5348,CFU/mL,0.0,10.0,PASS,2025-08-07 09:51:00,2025-08-07 13:51:00,2025-08-09 02:58:38.428269,AN010,1.713639216076389
S-B2025-00223-Assay,B2025-00223,FG-MAB1-FILL,Assay,API,99.4527,%,95.0,105.0,PASS,2025-08-09 09:01:00,2025-08-09 13:01:00,2025-08-11 00:23:40.146232,AN020,1.6407424332407408
S-B2025-00223-Impurity A,B2025-00223,FG-MAB1-FILL,Impurity A,Imp A,0.1005,%,0.0,0.5,PASS,2025-08-09 09:01:00,2025-08-09 13:01:00,2025-08-11 00:23:40.146232,AN016,1.6407424332407408
S-B2025-00223-pH,B2025-00223,FG-MAB1-FILL,pH,pH,7.1055,,6.8,7.4,PASS,2025-08-09 09:01:00,2025-08-09 13:01:00,2025-08-11 00:23:40.146232,AN001,1.6407424332407408
S-B2025-00223-Endotoxin,B2025-00223,FG-MAB1-FILL,Endotoxin,EU/mL,0.0655,EU/mL,0.0,0.25,PASS,2025-08-09 09:01:00,2025-08-09 13:01:00,2025-08-11 00:23:40.146232,AN003,1.6407424332407408
S-B2025-00223-Bioburden,B2025-00223,FG-MAB1-FILL,Bioburden,CFU/mL,0.8364,CFU/mL,0.0,10.0,PASS,2025-08-09 09:01:00,2025-08-09 13:01:00,2025-08-11 00:23:40.146232,AN016,1.6407424332407408
S-B2025-00224-Assay,B2025-00224,FG-MAB1-FILL,Assay,API,100.7983,%,95.0,105.0,PASS,2025-08-10 03:07:00,2025-08-10 07:07:00,2025-08-12 00:14:39.671017,AN015,1.8803202664004628
S-B2025-00224-Impurity A,B2025-00224,FG-MAB1-FILL,Impurity A,Imp A,0.0118,%,0.0,0.5,PASS,2025-08-10 03:07:00,2025-08-10 07:07:00,2025-08-12 00:14:39.671017,AN010,1.8803202664004628
S-B2025-00224-pH,B2025-00224,FG-MAB1-FILL,pH,pH,6.8816,,6.8,7.4,PASS,2025-08-10 03:07:00,2025-08-10 07:07:00,2025-08-12 00:14:39.671017,AN015,1.8803202664004628
S-B2025-00224-Endotoxin,B2025-00224,FG-MAB1-FILL,Endotoxin,EU/mL,0.0583,EU/mL,0.0,0.25,PASS,2025-08-10 03:07:00,2025-08-10 07:07:00,2025-08-12 00:14:39.671017,AN011,1.8803202664004628
S-B2025-00224-Bioburden,B2025-00224,FG-MAB1-FILL,Bioburden,CFU/mL,0.5424,CFU/mL,0.0,10.0,PASS,2025-08-10 03:07:00,2025-08-10 07:07:00,2025-08-12 00:14:39.671017,AN015,1.8803202664004628
S-B2025-00225-Assay,B2025-00225,FG-MAB1-FILL,Assay,API,101.1853,%,95.0,105.0,PASS,2025-08-11 06:04:00,2025-08-11 09:04:00,2025-08-13 00:40:42.324093,AN014,1.7754898621875
S-B2025-00225-Impurity A,B2025-00225,FG-MAB1-FILL,Impurity A,Imp A,0.0587,%,0.0,0.5,PASS,2025-08-11 06:04:00,2025-08-11 09:04:00,2025-08-13 00:40:42.324093,AN012,1.7754898621875
S-B2025-00225-pH,B2025-00225,FG-MAB1-FILL,pH,pH,6.9916,,6.8,7.4,PASS,2025-08-11 06:04:00,2025-08-11 09:04:00,2025-08-13 00:40:42.324093,AN006,1.7754898621875
S-B2025-00225-Endotoxin,B2025-00225,FG-MAB1-FILL,Endotoxin,EU/mL,0.0185,EU/mL,0.0,0.25,PASS,2025-08-11 06:04:00,2025-08-11 09:04:00,2025-08-13 00:40:42.324093,AN003,1.7754898621875
S-B2025-00225-Bioburden,B2025-00225,FG-MAB1-FILL,Bioburden,CFU/mL,2.7618,CFU/mL,0.0,10.0,PASS,2025-08-11 06:04:00,2025-08-11 09:04:00,2025-08-13 00:40:42.324093,AN007,1.7754898621875
S-B2025-00226-Assay,B2025-00226,FG-MAB1,Assay,API,100.368,%,95.0,105.0,PASS,2025-08-05 06:19:00,2025-08-05 11:19:00,2025-08-06 22:32:45.217013,AN016,1.6762177895023147
S-B2025-00226-Impurity A,B2025-00226,FG-MAB1,Impurity A,Imp A,0.024,%,0.0,0.5,PASS,2025-08-05 06:19:00,2025-08-05 11:19:00,2025-08-06 22:32:45.217013,AN002,1.6762177895023147
S-B2025-00226-pH,B2025-00226,FG-MAB1,pH,pH,7.1428,,6.8,7.4,PASS,2025-08-05 06:19:00,2025-08-05 11:19:00,2025-08-06 22:32:45.217013,AN009,1.6762177895023147
S-B2025-00226-Endotoxin,B2025-00226,FG-MAB1,Endotoxin,EU/mL,0.0639,EU/mL,0.0,0.25,PASS,2025-08-05 06:19:00,2025-08-05 11:19:00,2025-08-06 22:32:45.217013,AN017,1.6762177895023147
S-B2025-00226-Bioburden,B2025-00226,FG-MAB1,Bioburden,CFU/mL,0.3828,CFU/mL,0.0,10.0,PASS,2025-08-05 06:19:00,2025-08-05 11:19:00,2025-08-06 22:32:45.217013,AN014,1.6762177895023147
S-B2025-00227-Assay,B2025-00227,FG-MAB1,Assay,API,98.7042,%,95.0,105.0,PASS,2025-08-06 15:07:00,2025-08-06 20:07:00,2025-08-08 15:00:22.114688,AN016,1.9953948459259259
S-B2025-00227-Impurity A,B2025-00227,FG-MAB1,Impurity A,Imp A,0.0444,%,0.0,0.5,PASS,2025-08-06 15:07:00,2025-08-06 20:07:00,2025-08-08 15:00:22.114688,AN012,1.9953948459259259
S-B2025-00227-pH,B2025-00227,FG-MAB1,pH,pH,7.2036,,6.8,7.4,PASS,2025-08-06 15:07:00,2025-08-06 20:07:00,2025-08-08 15:00:22.114688,AN018,1.9953948459259259
S-B2025-00227-Endotoxin,B2025-00227,FG-MAB1,Endotoxin,EU/mL,0.0174,EU/mL,0.0,0.25,PASS,2025-08-06 15:07:00,2025-08-06 20:07:00,2025-08-08 15:00:22.114688,AN017,1.9953948459259259
S-B2025-00227-Bioburden,B2025-00227,FG-MAB1,Bioburden,CFU/mL,0.6354,CFU/mL,0.0,10.0,PASS,2025-08-06 15:07:00,2025-08-06 20:07:00,2025-08-08 15:00:22.114688,AN002,1.9953948459259259
S-B2025-00228-Assay,B2025-00228,FG-MAB1,Assay,API,99.9937,%,95.0,105.0,PASS,2025-08-10 01:09:00,2025-08-10 05:09:00,2025-08-12 10:47:00.561635,AN004,2.4013953892939814
S-B2025-00228-Impurity A,B2025-00228,FG-MAB1,Impurity A,Imp A,0.0984,%,0.0,0.5,PASS,2025-08-10 01:09:00,2025-08-10 05:09:00,2025-08-12 10:47:00.561635,AN004,2.4013953892939814
S-B2025-00228-pH,B2025-00228,FG-MAB1,pH,pH,7.1686,,6.8,7.4,PASS,2025-08-10 01:09:00,2025-08-10 05:09:00,2025-08-12 10:47:00.561635,AN004,2.4013953892939814
S-B2025-00228-Endotoxin,B2025-00228,FG-MAB1,Endotoxin,EU/mL,0.0014,EU/mL,0.0,0.25,PASS,2025-08-10 01:09:00,2025-08-10 05:09:00,2025-08-12 10:47:00.561635,AN007,2.4013953892939814
S-B2025-00228-Bioburden,B2025-00228,FG-MAB1,Bioburden,CFU/mL,0.3114,CFU/mL,0.0,10.0,PASS,2025-08-10 01:09:00,2025-08-10 05:09:00,2025-08-12 10:47:00.561635,AN010,2.4013953892939814
S-B2025-00229-Assay,B2025-00229,FG-MAB1,Assay,API,98.1431,%,95.0,105.0,PASS,2025-08-11 03:32:00,2025-08-11 08:32:00,2025-08-12 21:38:38.363982,AN005,1.7546106942361113
S-B2025-00229-Impurity A,B2025-00229,FG-MAB1,Impurity A,Imp A,0.1848,%,0.0,0.5,PASS,2025-08-11 03:32:00,2025-08-11 08:32:00,2025-08-12 21:38:38.363982,AN005,1.7546106942361113
S-B2025-00229-pH,B2025-00229,FG-MAB1,pH,pH,6.9076,,6.8,7.4,PASS,2025-08-11 03:32:00,2025-08-11 08:32:00,2025-08-12 21:38:38.363982,AN014,1.7546106942361113
S-B2025-00229-Endotoxin,B2025-00229,FG-MAB1,Endotoxin,EU/mL,0.2528,EU/mL,0.0,0.25,OOS,2025-08-11 03:32:00,2025-08-11 08:32:00,2025-08-12 21:38:38.363982,AN016,1.7546106942361113
S-B2025-00229-Bioburden,B2025-00229,FG-MAB1,Bioburden,CFU/mL,0.0179,CFU/mL,0.0,10.0,PASS,2025-08-11 03:32:00,2025-08-11 08:32:00,2025-08-12 21:38:38.363982,AN003,1.7546106942361113
S-B2025-00230-Assay,B2025-00230,FG-VA02,Assay,API,101.1157,%,95.0,105.0,PASS,2025-08-05 03:16:00,2025-08-05 06:16:00,2025-08-06 15:03:03.236005,AN008,1.4910096759837963
S-B2025-00230-Impurity A,B2025-00230,FG-VA02,Impurity A,Imp A,0.2669,%,0.0,0.5,PASS,2025-08-05 03:16:00,2025-08-05 06:16:00,2025-08-06 15:03:03.236005,AN014,1.4910096759837963
S-B2025-00230-pH,B2025-00230,FG-VA02,pH,pH,7.1449,,6.8,7.4,PASS,2025-08-05 03:16:00,2025-08-05 06:16:00,2025-08-06 15:03:03.236005,AN014,1.4910096759837963
S-B2025-00230-Endotoxin,B2025-00230,FG-VA02,Endotoxin,EU/mL,0.0737,EU/mL,0.0,0.25,PASS,2025-08-05 03:16:00,2025-08-05 06:16:00,2025-08-06 15:03:03.236005,AN015,1.4910096759837963
S-B2025-00230-Bioburden,B2025-00230,FG-VA02,Bioburden,CFU/mL,2.3084,CFU/mL,0.0,10.0,PASS,2025-08-05 03:16:00,2025-08-05 06:16:00,2025-08-06 15:03:03.236005,AN012,1.4910096759837963
S-B2025-00231-Assay,B2025-00231,FG-VA02,Assay,API,105.8833,%,95.0,105.0,OOS,2025-08-06 01:24:00,2025-08-06 05:24:00,2025-08-07 09:07:27.224918,AN017,1.3218428809953704
S-B2025-00231-Impurity A,B2025-00231,FG-VA02,Impurity A,Imp A,0.1487,%,0.0,0.5,PASS,2025-08-06 01:24:00,2025-08-06 05:24:00,2025-08-07 09:07:27.224918,AN011,1.3218428809953704
S-B2025-00231-pH,B2025-00231,FG-VA02,pH,pH,7.098,,6.8,7.4,PASS,2025-08-06 01:24:00,2025-08-06 05:24:00,2025-08-07 09:07:27.224918,AN014,1.3218428809953704
S-B2025-00231-Endotoxin,B2025-00231,FG-VA02,Endotoxin,EU/mL,0.005,EU/mL,0.0,0.25,PASS,2025-08-06 01:24:00,2025-08-06 05:24:00,2025-08-07 09:07:27.224918,AN005,1.3218428809953704
S-B2025-00231-Bioburden,B2025-00231,FG-VA02,Bioburden,CFU/mL,2.4657,CFU/mL,0.0,10.0,PASS,2025-08-06 01:24:00,2025-08-06 05:24:00,2025-08-07 09:07:27.224918,AN017,1.3218428809953704
S-B2025-00232-Assay,B2025-00232,FG-VA02,Assay,API,101.8883,%,95.0,105.0,PASS,2025-08-07 11:30:00,2025-08-07 15:30:00,2025-08-09 18:42:32.277061,AN018,2.3003735770949074
S-B2025-00232-Impurity A,B2025-00232,FG-VA02,Impurity A,Imp A,0.159,%,0.0,0.5,PASS,2025-08-07 11:30:00,2025-08-07 15:30:00,2025-08-09 18:42:32.277061,AN011,2.3003735770949074
S-B2025-00232-pH,B2025-00232,FG-VA02,pH,pH,7.6749,,6.8,7.4,OOS,2025-08-07 11:30:00,2025-08-07 15:30:00,2025-08-09 18:42:32.277061,AN009,2.3003735770949074
S-B2025-00232-Endotoxin,B2025-00232,FG-VA02,Endotoxin,EU/mL,0.0654,EU/mL,0.0,0.25,PASS,2025-08-07 11:30:00,2025-08-07 15:30:00,2025-08-09 18:42:32.277061,AN005,2.3003735770949074
S-B2025-00232-Bioburden,B2025-00232,FG-VA02,Bioburden,CFU/mL,2.9586,CFU/mL,0.0,10.0,PASS,2025-08-07 11:30:00,2025-08-07 15:30:00,2025-08-09 18:42:32.277061,AN007,2.3003735770949074
S-B2025-00233-Assay,B2025-00233,FG-SMALLM,Assay,API,99.5588,%,95.0,105.0,PASS,2025-08-18 15:13:00,2025-08-18 21:13:00,2025-08-20 08:01:52.026008,AN013,1.7006021528703703
S-B2025-00233-Impurity A,B2025-00233,FG-SMALLM,Impurity A,Imp A,0.0877,%,0.0,0.5,PASS,2025-08-18 15:13:00,2025-08-18 21:13:00,2025-08-20 08:01:52.026008,AN003,1.7006021528703703
S-B2025-00233-pH,B2025-00233,FG-SMALLM,pH,pH,6.9984,,6.8,7.4,PASS,2025-08-18 15:13:00,2025-08-18 21:13:00,2025-08-20 08:01:52.026008,AN005,1.7006021528703703
S-B2025-00233-Endotoxin,B2025-00233,FG-SMALLM,Endotoxin,EU/mL,0.0321,EU/mL,0.0,0.25,PASS,2025-08-18 15:13:00,2025-08-18 21:13:00,2025-08-20 08:01:52.026008,AN007,1.7006021528703703
S-B2025-00233-Bioburden,B2025-00233,FG-SMALLM,Bioburden,CFU/mL,1.7708,CFU/mL,0.0,10.0,PASS,2025-08-18 15:13:00,2025-08-18 21:13:00,2025-08-20 08:01:52.026008,AN017,1.7006021528703703
S-B2025-00234-Assay,B2025-00234,FG-SMALLM,Assay,API,100.5176,%,95.0,105.0,PASS,2025-08-19 10:04:00,2025-08-19 16:04:00,2025-08-21 04:18:02.946736,AN018,1.759756327962963
S-B2025-00234-Impurity A,B2025-00234,FG-SMALLM,Impurity A,Imp A,0.1104,%,0.0,0.5,PASS,2025-08-19 10:04:00,2025-08-19 16:04:00,2025-08-21 04:18:02.946736,AN010,1.759756327962963
S-B2025-00234-pH,B2025-00234,FG-SMALLM,pH,pH,7.2886,,6.8,7.4,PASS,2025-08-19 10:04:00,2025-08-19 16:04:00,2025-08-21 04:18:02.946736,AN004,1.759756327962963
S-B2025-00234-Endotoxin,B2025-00234,FG-SMALLM,Endotoxin,EU/mL,0.0383,EU/mL,0.0,0.25,PASS,2025-08-19 10:04:00,2025-08-19 16:04:00,2025-08-21 04:18:02.946736,AN009,1.759756327962963
S-B2025-00234-Bioburden,B2025-00234,FG-SMALLM,Bioburden,CFU/mL,4.4031,CFU/mL,0.0,10.0,PASS,2025-08-19 10:04:00,2025-08-19 16:04:00,2025-08-21 04:18:02.946736,AN002,1.759756327962963
S-B2025-00235-Assay,B2025-00235,FG-SMALLM,Assay,API,99.9973,%,95.0,105.0,PASS,2025-08-19 23:35:00,2025-08-20 03:35:00,2025-08-21 15:17:34.101118,AN015,1.6545613555324072
S-B2025-00235-Impurity A,B2025-00235,FG-SMALLM,Impurity A,Imp A,0.0664,%,0.0,0.5,PASS,2025-08-19 23:35:00,2025-08-20 03:35:00,2025-08-21 15:17:34.101118,AN019,1.6545613555324072
S-B2025-00235-pH,B2025-00235,FG-SMALLM,pH,pH,7.3591,,6.8,7.4,PASS,2025-08-19 23:35:00,2025-08-20 03:35:00,2025-08-21 15:17:34.101118,AN018,1.6545613555324072
S-B2025-00235-Endotoxin,B2025-00235,FG-SMALLM,Endotoxin,EU/mL,0.0212,EU/mL,0.0,0.25,PASS,2025-08-19 23:35:00,2025-08-20 03:35:00,2025-08-21 15:17:34.101118,AN010,1.6545613555324072
S-B2025-00235-Bioburden,B2025-00235,FG-SMALLM,Bioburden,CFU/mL,0.0496,CFU/mL,0.0,10.0,PASS,2025-08-19 23:35:00,2025-08-20 03:35:00,2025-08-21 15:17:34.101118,AN019,1.6545613555324072
S-B2025-00236-Assay,B2025-00236,FG-SMALLM,Assay,API,100.3126,%,95.0,105.0,PASS,2025-08-20 15:44:00,2025-08-20 21:44:00,2025-08-21 19:03:53.350637,AN004,1.1388119286689815
S-B2025-00236-Impurity A,B2025-00236,FG-SMALLM,Impurity A,Imp A,0.0856,%,0.0,0.5,PASS,2025-08-20 15:44:00,2025-08-20 21:44:00,2025-08-21 19:03:53.350637,AN012,1.1388119286689815
S-B2025-00236-pH,B2025-00236,FG-SMALLM,pH,pH,6.9064,,6.8,7.4,PASS,2025-08-20 15:44:00,2025-08-20 21:44:00,2025-08-21 19:03:53.350637,AN014,1.1388119286689815
S-B2025-00236-Endotoxin,B2025-00236,FG-SMALLM,Endotoxin,EU/mL,0.0619,EU/mL,0.0,0.25,PASS,2025-08-20 15:44:00,2025-08-20 21:44:00,2025-08-21 19:03:53.350637,AN002,1.1388119286689815
S-B2025-00236-Bioburden,B2025-00236,FG-SMALLM,Bioburden,CFU/mL,1.7193,CFU/mL,0.0,10.0,PASS,2025-08-20 15:44:00,2025-08-20 21:44:00,2025-08-21 19:03:53.350637,AN007,1.1388119286689815
S-B2025-00237-Assay,B2025-00237,FG-SMALLM,Assay,API,101.7788,%,95.0,105.0,PASS,2025-08-24 07:50:00,2025-08-24 08:50:00,2025-08-25 21:29:48.112108,AN019,1.569306853101852
S-B2025-00237-Impurity A,B2025-00237,FG-SMALLM,Impurity A,Imp A,0.0317,%,0.0,0.5,PASS,2025-08-24 07:50:00,2025-08-24 08:50:00,2025-08-25 21:29:48.112108,AN009,1.569306853101852
S-B2025-00237-pH,B2025-00237,FG-SMALLM,pH,pH,7.0039,,6.8,7.4,PASS,2025-08-24 07:50:00,2025-08-24 08:50:00,2025-08-25 21:29:48.112108,AN015,1.569306853101852
S-B2025-00237-Endotoxin,B2025-00237,FG-SMALLM,Endotoxin,EU/mL,0.0517,EU/mL,0.0,0.25,PASS,2025-08-24 07:50:00,2025-08-24 08:50:00,2025-08-25 21:29:48.112108,AN014,1.569306853101852
S-B2025-00237-Bioburden,B2025-00237,FG-SMALLM,Bioburden,CFU/mL,0.2718,CFU/mL,0.0,10.0,PASS,2025-08-24 07:50:00,2025-08-24 08:50:00,2025-08-25 21:29:48.112108,AN005,1.569306853101852
S-B2025-00238-Assay,B2025-00238,FG-SMALLM,Assay,API,101.6288,%,95.0,105.0,PASS,2025-08-24 17:10:00,2025-08-24 23:10:00,2025-08-26 18:53:41.974984,AN017,2.072013599351852
S-B2025-00238-Impurity A,B2025-00238,FG-SMALLM,Impurity A,Imp A,0.0334,%,0.0,0.5,PASS,2025-08-24 17:10:00,2025-08-24 23:10:00,2025-08-26 18:53:41.974984,AN007,2.072013599351852
S-B2025-00238-pH,B2025-00238,FG-SMALLM,pH,pH,7.065,,6.8,7.4,PASS,2025-08-24 17:10:00,2025-08-24 23:10:00,2025-08-26 18:53:41.974984,AN006,2.072013599351852
S-B2025-00238-Endotoxin,B2025-00238,FG-SMALLM,Endotoxin,EU/mL,0.0364,EU/mL,0.0,0.25,PASS,2025-08-24 17:10:00,2025-08-24 23:10:00,2025-08-26 18:53:41.974984,AN004,2.072013599351852
S-B2025-00238-Bioburden,B2025-00238,FG-SMALLM,Bioburden,CFU/mL,2.1448,CFU/mL,0.0,10.0,PASS,2025-08-24 17:10:00,2025-08-24 23:10:00,2025-08-26 18:53:41.974984,AN004,2.072013599351852
S-B2025-00239-Assay,B2025-00239,FG-VA01,Assay,API,98.2997,%,95.0,105.0,PASS,2025-08-23 11:29:00,2025-08-23 16:29:00,2025-08-24 21:35:55.590065,AN004,1.4214767368634258
S-B2025-00239-Impurity A,B2025-00239,FG-VA01,Impurity A,Imp A,0.0241,%,0.0,0.5,PASS,2025-08-23 11:29:00,2025-08-23 16:29:00,2025-08-24 21:35:55.590065,AN010,1.4214767368634258
