move_id,batch_id,material_id,qty_issued,uom,issue_date,storage_location,lot_id
GM-2025-001823,B2025-00221,RM-025,56.18,pcs,2025-08-07 00:00:00,HAZ,LOT-RM-014-0028
GM-2025-001824,B2025-00221,RM-017,70.11,pcs,2025-08-07 01:00:00,RAW2,LOT-RM-022-0122
GM-2025-001825,B2025-00221,RM-006,52.54,kg,2025-08-08 09:00:00,HAZ,LOT-RM-007-0229
GM-2025-001826,B2025-00221,RM-021,85.45,kg,2025-08-06 11:00:00,COLD,LOT-RM-012-0048
GM-2025-001827,B2025-00222,RM-010,31.23,kg,2025-08-07 02:00:00,COLD,LOT-RM-023-0083
GM-2025-001828,B2025-00222,RM-009,38.39,pcs,2025-08-08 11:00:00,RAW1,LOT-RM-023-0103
GM-2025-001829,B2025-00222,RM-019,35.79,pcs,2025-08-07 21:00:00,RAW1,LOT-RM-011-0233
GM-2025-001830,B2025-00222,RM-017,41.51,pcs,2025-08-07 10:00:00,COLD,LOT-RM-011-0233
GM-2025-001831,B2025-00222,RM-020,71.82,pcs,2025-08-07 17:00:00,COLD,LOT-RM-001-0127
GM-2025-001832,B2025-00222,RM-012,77.15,pcs,2025-08-07 09:00:00,COLD,LOT-RM-017-0032
GM-2025-001833,B2025-00222,RM-014,69.2,L,2025-08-08 15:00:00,RAW1,LOT-RM-004-0110
GM-2025-001834,B2025-00222,RM-003,37.65,kg,2025-08-07 20:00:00,RAW1,LOT-RM-002-0224
GM-2025-001835,B2025-00223,RM-017,46.38,pcs,2025-08-10 11:00:00,COLD,LOT-RM-012-0071
GM-2025-001836,B2025-00223,RM-020,50.29,pcs,2025-08-08 16:00:00,HAZ,LOT-RM-023-0103
GM-2025-001837,B2025-00223,RM-009,35.06,pcs,2025-08-08 19:00:00,HAZ,LOT-RM-015-0194
GM-2025-001838,B2025-00223,RM-022,61.47,pcs,2025-08-10 14:00:00,HAZ,LOT-RM-008-0230
GM-2025-001839,B2025-00223,RM-021,70.83,kg,2025-08-10 14:00:00,RAW1,LOT-RM-018-0198
GM-2025-001840,B2025-00223,RM-013,56.73,L,2025-08-10 00:00:00,RAW2,LOT-RM-025-0180
GM-2025-001841,B2025-00223,RM-019,50.91,pcs,2025-08-09 07:00:00,RAW1,LOT-RM-017-0140
GM-2025-001842,B2025-00223,RM-006,61.75,kg,2025-08-10 01:00:00,RAW1,LOT-RM-001-0222
GM-2025-001843,B2025-00224,RM-025,51.33,pcs,2025-08-10 17:00:00,RAW2,LOT-RM-011-0025
GM-2025-001844,B2025-00224,RM-024,51.26,L,2025-08-10 05:00:00,RAW1,LOT-RM-010-0114
GM-2025-001845,B2025-00224,RM-015,58.45,L,2025-08-10 05:00:00,HAZ,LOT-RM-008-0133
GM-2025-001846,B2025-00224,RM-007,50.36,kg,2025-08-09 18:00:00,RAW2,LOT-RM-013-0215
GM-2025-001847,B2025-00224,RM-011,39.85,L,2025-08-10 08:00:00,RAW2,LOT-RM-014-0236
GM-2025-001848,B2025-00224,RM-010,42.7,kg,2025-08-10 13:00:00,HAZ,LOT-RM-022-0243
GM-2025-001849,B2025-00224,RM-021,76.74,kg,2025-08-10 04:00:00,HAZ,LOT-RM-015-0158
GM-2025-001850,B2025-00224,RM-002,37.47,pcs,2025-08-11 06:00:00,RAW2,LOT-RM-024-0179
GM-2025-001851,B2025-00224,RM-016,39.02,L,2025-08-11 01:00:00,HAZ,LOT-RM-024-0179
GM-2025-001852,B2025-00224,RM-005,66.12,pcs,2025-08-11 03:00:00,HAZ,LOT-RM-017-0080
GM-2025-001853,B2025-00224,RM-022,63.45,pcs,2025-08-10 20:00:00,HAZ,LOT-RM-024-0146
GM-2025-001854,B2025-00225,RM-011,38.72,L,2025-08-12 04:00:00,RAW1,LOT-RM-024-0084
GM-2025-001855,B2025-00225,RM-023,80.32,kg,2025-08-11 05:00:00,COLD,LOT-RM-022-0081
GM-2025-001856,B2025-00225,RM-009,30.24,pcs,2025-08-12 02:00:00,RAW1,LOT-RM-015-0029
GM-2025-001857,B2025-00225,RM-024,36.39,L,2025-08-10 15:00:00,RAW2,LOT-RM-005-0185
GM-2025-001858,B2025-00225,RM-016,34.81,L,2025-08-11 22:00:00,RAW2,LOT-RM-020-0015
GM-2025-001859,B2025-00225,RM-020,44.15,pcs,2025-08-12 03:00:00,HAZ,LOT-RM-008-0093
GM-2025-001860,B2025-00225,RM-010,32.8,kg,2025-08-10 23:00:00,HAZ,LOT-RM-004-0228
GM-2025-001861,B2025-00225,RM-021,59.21,kg,2025-08-12 04:00:00,RAW1,LOT-RM-005-0090
GM-2025-001862,B2025-00225,RM-022,58.68,pcs,2025-08-10 15:00:00,RAW1,LOT-RM-022-0122
GM-2025-001863,B2025-00226,RM-018,49.38,kg,2025-08-05 12:00:00,RAW1,LOT-RM-022-0059
GM-2025-001864,B2025-00226,RM-024,59.24,L,2025-08-05 23:00:00,HAZ,LOT-RM-017-0054
GM-2025-001865,B2025-00226,RM-005,68.79,pcs,2025-08-05 11:00:00,COLD,LOT-RM-003-0064
GM-2025-001866,B2025-00226,RM-008,51.62,kg,2025-08-05 11:00:00,RAW2,LOT-RM-013-0026
GM-2025-001867,B2025-00226,RM-002,42.04,pcs,2025-08-05 17:00:00,COLD,LOT-RM-024-0084
GM-2025-001868,B2025-00226,RM-013,67.55,L,2025-08-05 08:00:00,RAW1,LOT-RM-014-0098
GM-2025-001869,B2025-00227,RM-002,34.63,pcs,2025-08-05 19:00:00,RAW1,LOT-RM-011-0007
GM-2025-001870,B2025-00227,RM-017,49.1,pcs,2025-08-07 09:00:00,COLD,LOT-RM-001-0207
GM-2025-001871,B2025-00227,RM-018,44.33,kg,2025-08-06 03:00:00,COLD,LOT-RM-010-0136
GM-2025-001872,B2025-00227,RM-004,84.36,kg,2025-08-07 08:00:00,COLD,LOT-RM-010-0046
GM-2025-001873,B2025-00227,RM-008,38.98,kg,2025-08-05 22:00:00,COLD,LOT-RM-014-0236
GM-2025-001874,B2025-00227,RM-013,57.85,L,2025-08-06 19:00:00,HAZ,LOT-RM-019-0175
GM-2025-001875,B2025-00227,RM-006,48.95,kg,2025-08-06 12:00:00,HAZ,LOT-RM-007-0111
GM-2025-001876,B2025-00227,RM-005,56.27,pcs,2025-08-07 02:00:00,HAZ,LOT-RM-017-0013
GM-2025-001877,B2025-00227,RM-001,31.64,pcs,2025-08-06 15:00:00,HAZ,LOT-RM-009-0068
GM-2025-001878,B2025-00227,RM-022,64.84,pcs,2025-08-06 05:00:00,RAW1,LOT-RM-007-0210
GM-2025-001879,B2025-00227,RM-015,68.96,L,2025-08-06 14:00:00,COLD,LOT-RM-004-0109
GM-2025-001880,B2025-00227,RM-003,46.48,kg,2025-08-06 18:00:00,HAZ,LOT-RM-015-0194
GM-2025-001881,B2025-00228,RM-013,68.9,L,2025-08-10 09:00:00,RAW1,LOT-RM-024-0147
GM-2025-001882,B2025-00228,RM-014,69.48,L,2025-08-10 16:00:00,COLD,LOT-RM-017-0197
GM-2025-001883,B2025-00228,RM-018,67.28,kg,2025-08-10 08:00:00,RAW2,LOT-RM-014-0050
GM-2025-001884,B2025-00228,RM-008,46.46,kg,2025-08-10 20:00:00,RAW1,LOT-RM-004-0109
GM-2025-001885,B2025-00228,RM-024,43.4,L,2025-08-09 20:00:00,RAW2,LOT-RM-021-0220
GM-2025-001886,B2025-00228,RM-010,38.93,kg,2025-08-10 11:00:00,COLD,LOT-RM-024-0205
GM-2025-001887,B2025-00228,RM-021,87.33,kg,2025-08-10 13:00:00,HAZ,LOT-RM-020-0201
GM-2025-001888,B2025-00228,RM-012,53.37,pcs,2025-08-09 20:00:00,RAW2,LOT-RM-018-0198
GM-2025-001889,B2025-00228,RM-023,69.05,kg,2025-08-10 14:00:00,COLD,LOT-RM-025-0180
GM-2025-001890,B2025-00228,RM-019,42.34,pcs,2025-08-10 06:00:00,RAW1,LOT-RM-014-0028
GM-2025-001891,B2025-00228,RM-003,53.49,kg,2025-08-10 13:00:00,COLD,LOT-RM-013-0155
GM-2025-001892,B2025-00228,RM-017,54.48,pcs,2025-08-11 02:00:00,COLD,LOT-RM-022-0059
GM-2025-001893,B2025-00229,RM-010,47.59,kg,2025-08-10 12:00:00,HAZ,LOT-RM-006-0042
GM-2025-001894,B2025-00229,RM-011,45.45,L,2025-08-10 23:00:00,RAW1,LOT-RM-009-0045
GM-2025-001895,B2025-00229,RM-006,29.91,kg,2025-08-10 21:00:00,COLD,LOT-RM-011-0047
GM-2025-001896,B2025-00229,RM-005,59.04,pcs,2025-08-12 12:00:00,HAZ,LOT-RM-004-0110
GM-2025-001897,B2025-00229,RM-020,63.09,pcs,2025-08-11 18:00:00,HAZ,LOT-RM-017-0080
GM-2025-001898,B2025-00230,RM-024,55.42,L,2025-08-04 20:00:00,COLD,LOT-RM-014-0157
GM-2025-001899,B2025-00230,RM-021,70.85,kg,2025-08-04 16:00:00,HAZ,LOT-RM-011-0008
GM-2025-001900,B2025-00230,RM-015,32.1,L,2025-08-04 18:00:00,RAW1,LOT-RM-010-0046
GM-2025-001901,B2025-00230,RM-003,36.84,kg,2025-08-05 05:00:00,RAW1,LOT-RM-010-0024
GM-2025-001902,B2025-00230,RM-011,32.45,L,2025-08-05 11:00:00,COLD,LOT-RM-011-0137
GM-2025-001903,B2025-00230,RM-025,43.24,pcs,2025-08-05 21:00:00,HAZ,LOT-RM-021-0016
GM-2025-001904,B2025-00230,RM-023,74.79,kg,2025-08-04 12:00:00,RAW1,LOT-RM-014-0028
GM-2025-001905,B2025-00230,RM-005,84.37,pcs,2025-08-05 18:00:00,HAZ,LOT-RM-023-0124
GM-2025-001906,B2025-00230,RM-012,79.77,pcs,2025-08-06 09:00:00,HAZ,LOT-RM-021-0144
GM-2025-001907,B2025-00230,RM-022,34.51,pcs,2025-08-04 20:00:00,RAW2,LOT-RM-002-0224
GM-2025-001908,B2025-00230,RM-016,37.1,L,2025-08-04 17:00:00,RAW2,LOT-RM-004-0148
GM-2025-001909,B2025-00231,RM-015,51.81,L,2025-08-06 13:00:00,RAW1,LOT-RM-015-0239
GM-2025-001910,B2025-00231,RM-022,63.45,pcs,2025-08-06 02:00:00,HAZ,LOT-RM-021-0035
GM-2025-001911,B2025-00231,RM-009,49.96,pcs,2025-08-07 06:00:00,HAZ,LOT-RM-021-0203
GM-2025-001912,B2025-00231,RM-003,34.21,kg,2025-08-06 01:00:00,RAW2,LOT-RM-003-0164
GM-2025-001913,B2025-00231,RM-023,59.9,kg,2025-08-06 12:00:00,RAW1,LOT-RM-002-0038
GM-2025-001914,B2025-00231,RM-014,58.98,L,2025-08-07 07:00:00,RAW1,LOT-RM-014-0236
GM-2025-001915,B2025-00231,RM-016,30.22,L,2025-08-05 19:00:00,RAW1,LOT-RM-016-0053
GM-2025-001916,B2025-00231,RM-004,62.41,kg,2025-08-06 18:00:00,COLD,LOT-RM-022-0059
GM-2025-001917,B2025-00231,RM-012,66.54,pcs,2025-08-07 08:00:00,HAZ,LOT-RM-003-0088
GM-2025-001918,B2025-00231,RM-013,61.76,L,2025-08-05 23:00:00,HAZ,LOT-RM-004-0089
GM-2025-001919,B2025-00232,RM-002,52.62,pcs,2025-08-08 19:00:00,RAW1,LOT-RM-019-0119
GM-2025-001920,B2025-00232,RM-011,51.93,L,2025-08-08 06:00:00,COLD,LOT-RM-007-0210
GM-2025-001921,B2025-00232,RM-016,26.47,L,2025-08-08 11:00:00,RAW2,LOT-RM-011-0095
GM-2025-001922,B2025-00232,RM-010,44.04,kg,2025-08-07 11:00:00,RAW2,LOT-RM-017-0080
GM-2025-001923,B2025-00232,RM-005,54.1,pcs,2025-08-07 03:00:00,RAW1,LOT-RM-015-0172
GM-2025-001924,B2025-00232,RM-014,68.87,L,2025-08-08 06:00:00,RAW2,LOT-RM-002-0129
GM-2025-001925,B2025-00232,RM-001,52.06,pcs,2025-08-07 15:00:00,COLD,LOT-RM-008-0093
GM-2025-001926,B2025-00232,RM-004,54.75,kg,2025-08-08 19:00:00,COLD,LOT-RM-017-0013
GM-2025-001927,B2025-00232,RM-018,72.5,kg,2025-08-06 21:00:00,HAZ,LOT-RM-008-0066
GM-2025-001928,B2025-00232,RM-021,58.64,kg,2025-08-07 14:00:00,COLD,LOT-RM-014-0074
GM-2025-001929,B2025-00232,RM-025,61.69,pcs,2025-08-08 12:00:00,HAZ,LOT-RM-003-0087
GM-2025-001930,B2025-00233,RM-008,51.24,kg,2025-08-19 00:00:00,RAW1,LOT-RM-015-0029
GM-2025-001931,B2025-00233,RM-006,36.87,kg,2025-08-18 20:00:00,RAW2,LOT-RM-003-0040
GM-2025-001932,B2025-00233,RM-011,41.77,L,2025-08-20 09:00:00,HAZ,LOT-RM-014-0074
GM-2025-001933,B2025-00233,RM-020,48.64,pcs,2025-08-19 22:00:00,HAZ,LOT-RM-019-0175
GM-2025-001934,B2025-00233,RM-009,48.75,pcs,2025-08-20 03:00:00,RAW1,LOT-RM-015-0116
GM-2025-001935,B2025-00233,RM-005,48.45,pcs,2025-08-19 16:00:00,HAZ,LOT-RM-017-0196
GM-2025-001936,B2025-00233,RM-021,86.56,kg,2025-08-19 01:00:00,RAW2,LOT-RM-014-0171
GM-2025-001937,B2025-00234,RM-001,29.93,pcs,2025-08-20 20:00:00,RAW2,LOT-RM-001-0126
GM-2025-001938,B2025-00234,RM-025,49.8,pcs,2025-08-19 13:00:00,RAW1,LOT-RM-014-0050
GM-2025-001939,B2025-00234,RM-022,80.97,pcs,2025-08-20 14:00:00,HAZ,LOT-RM-020-0176
GM-2025-001940,B2025-00234,RM-018,73.34,kg,2025-08-19 13:00:00,RAW1,LOT-RM-008-0230
GM-2025-001941,B2025-00234,RM-015,70.85,L,2025-08-20 09:00:00,COLD,LOT-RM-002-0183
GM-2025-001942,B2025-00234,RM-016,37.84,L,2025-08-19 03:00:00,RAW1,LOT-RM-025-0206
GM-2025-001943,B2025-00234,RM-021,68.34,kg,2025-08-19 07:00:00,HAZ,LOT-RM-003-0064
GM-2025-001944,B2025-00234,RM-006,62.38,kg,2025-08-19 05:00:00,COLD,LOT-RM-024-0085
GM-2025-001945,B2025-00234,RM-009,43.07,pcs,2025-08-21 00:00:00,RAW2,LOT-RM-012-0009
GM-2025-001946,B2025-00235,RM-015,43.09,L,2025-08-21 02:00:00,RAW2,LOT-RM-024-0084
GM-2025-001947,B2025-00235,RM-022,58.52,pcs,2025-08-21 10:00:00,RAW2,LOT-RM-010-0069
GM-2025-001948,B2025-00235,RM-014,54.2,L,2025-08-21 03:00:00,RAW2,LOT-RM-024-0085
GM-2025-001949,B2025-00235,RM-001,26.84,pcs,2025-08-20 02:00:00,COLD,LOT-RM-005-0004
GM-2025-001950,B2025-00235,RM-011,38.54,L,2025-08-19 14:00:00,RAW1,LOT-RM-006-0132
GM-2025-001951,B2025-00235,RM-019,30.95,pcs,2025-08-19 16:00:00,HAZ,LOT-RM-009-0113
GM-2025-001952,B2025-00235,RM-025,53.76,pcs,2025-08-20 18:00:00,COLD,LOT-RM-006-0132
GM-2025-001953,B2025-00235,RM-004,58.95,kg,2025-08-19 16:00:00,HAZ,LOT-RM-004-0089
GM-2025-001954,B2025-00235,RM-020,52.07,pcs,2025-08-19 23:00:00,COLD,LOT-RM-008-0066
GM-2025-001955,B2025-00235,RM-007,55.45,kg,2025-08-20 04:00:00,COLD,LOT-RM-009-0067
GM-2025-001956,B2025-00235,RM-010,52.28,kg,2025-08-20 04:00:00,HAZ,LOT-RM-019-0014
GM-2025-001957,B2025-00236,RM-021,55.63,kg,2025-08-21 18:00:00,COLD,LOT-RM-022-0177
GM-2025-001958,B2025-00236,RM-007,56.51,kg,2025-08-20 12:00:00,HAZ,LOT-RM-013-0155
GM-2025-001959,B2025-00236,RM-012,65.61,pcs,2025-08-21 23:00:00,RAW2,LOT-RM-015-0116
GM-2025-001960,B2025-00236,RM-018,55.34,kg,2025-08-22 05:00:00,RAW1,LOT-RM-005-0004
GM-2025-001961,B2025-00236,RM-017,52.14,pcs,2025-08-22 01:00:00,COLD,LOT-RM-025-0062
GM-2025-001962,B2025-00236,RM-011,38.86,L,2025-08-22 01:00:00,RAW1,LOT-RM-002-0038
GM-2025-001963,B2025-00236,RM-014,55.19,L,2025-08-21 18:00:00,HAZ,LOT-RM-002-0129
GM-2025-001964,B2025-00236,RM-016,39.9,L,2025-08-21 16:00:00,COLD,LOT-RM-002-0224
GM-2025-001965,B2025-00237,RM-017,45.24,pcs,2025-08-25 19:00:00,HAZ,LOT-RM-007-0151
GM-2025-001966,B2025-00237,RM-011,32.35,L,2025-08-25 13:00:00,RAW2,LOT-RM-004-0227
GM-2025-001967,B2025-00237,RM-023,64.22,kg,2025-08-26 04:00:00,RAW1,LOT-RM-017-0079
GM-2025-001968,B2025-00237,RM-010,45.49,kg,2025-08-25 00:00:00,HAZ,LOT-RM-005-0149
GM-2025-001969,B2025-00237,RM-024,40.97,L,2025-08-26 00:00:00,RAW2,LOT-RM-013-0215
GM-2025-001970,B2025-00237,RM-014,44.83,L,2025-08-25 10:00:00,RAW1,LOT-RM-012-0071
GM-2025-001971,B2025-00237,RM-025,58.8,pcs,2025-08-25 08:00:00,RAW2,LOT-RM-003-0065
GM-2025-001972,B2025-00237,RM-008,46.31,kg,2025-08-25 04:00:00,RAW2,LOT-RM-014-0010
GM-2025-001973,B2025-00237,RM-013,55.29,L,2025-08-24 09:00:00,HAZ,LOT-RM-001-0182
GM-2025-001974,B2025-00237,RM-002,51.73,pcs,2025-08-24 20:00:00,RAW2,LOT-RM-010-0069
GM-2025-001975,B2025-00237,RM-018,48.68,kg,2025-08-24 12:00:00,RAW2,LOT-RM-009-0213
GM-2025-001976,B2025-00238,RM-016,34.48,L,2025-08-25 22:00:00,HAZ,LOT-RM-006-0042
GM-2025-001977,B2025-00238,RM-023,74.47,kg,2025-08-25 18:00:00,RAW2,LOT-RM-025-0061
GM-2025-001978,B2025-00238,RM-024,60.89,L,2025-08-25 21:00:00,RAW1,LOT-RM-002-0039
GM-2025-001979,B2025-00238,RM-025,48.74,pcs,2025-08-24 16:00:00,HAZ,LOT-RM-011-0008
GM-2025-001980,B2025-00238,RM-014,71.97,L,2025-08-25 10:00:00,RAW2,LOT-RM-021-0242
GM-2025-001981,B2025-00238,RM-002,49.23,pcs,2025-08-25 21:00:00,RAW2,LOT-RM-009-0045
GM-2025-001982,B2025-00238,RM-008,42.71,kg,2025-08-25 18:00:00,RAW1,LOT-RM-002-0183
GM-2025-001983,B2025-00238,RM-011,43.08,L,2025-08-25 21:00:00,RAW2,LOT-RM-006-0043
GM-2025-001984,B2025-00239,RM-013,56.11,L,2025-08-23 04:00:00,RAW1,LOT-RM-004-0209
GM-2025-001985,B2025-00239,RM-005,58.2,pcs,2025-08-23 04:00:00,RAW1,LOT-RM-012-0048
GM-2025-001986,B2025-00239,RM-008,68.87,kg,2025-08-23 11:00:00,RAW2,LOT-RM-004-0228
GM-2025-001987,B2025-00239,RM-018,56.36,kg,2025-08-22 21:00:00,RAW1,LOT-RM-022-0017
GM-2025-001988,B2025-00239,RM-007,40.07,kg,2025-08-24 17:00:00,HAZ,LOT-RM-019-0119
GM-2025-001989,B2025-00239,RM-017,40.86,pcs,2025-08-24 00:00:00,HAZ,LOT-RM-016-0030
GM-2025-001990,B2025-00239,RM-019,32.9,pcs,2025-08-22 23:00:00,RAW1,LOT-RM-006-0131
GM-2025-001991,B2025-00240,RM-020,58.61,pcs,2025-08-31 08:00:00,HAZ,LOT-RM-017-0032
GM-2025-001992,B2025-00240,RM-017,53.91,pcs,2025-08-29 11:00:00,RAW1,LOT-RM-007-0210
GM-2025-001993,B2025-00240,RM-018,46.64,kg,2025-08-30 05:00:00,RAW2,LOT-RM-012-0096
GM-2025-001994,B2025-00240,RM-011,44.18,L,2025-08-30 11:00:00,RAW1,LOT-RM-014-0074
GM-2025-001995,B2025-00240,RM-002,49.55,pcs,2025-08-29 14:00:00,RAW2,LOT-RM-008-0230
GM-2025-001996,B2025-00240,RM-005,44.43,pcs,2025-08-30 22:00:00,COLD,LOT-RM-015-0238
GM-2025-001997,B2025-00240,RM-009,34.56,pcs,2025-08-30 07:00:00,RAW2,LOT-RM-006-0165
GM-2025-001998,B2025-00240,RM-008,57.37,kg,2025-08-29 16:00:00,RAW1,LOT-RM-021-0202
GM-2025-001999,B2025-00240,RM-003,47.41,kg,2025-08-30 17:00:00,COLD,LOT-RM-002-0108
GM-2025-002000,B2025-00240,RM-016,22.53,L,2025-08-31 11:00:00,RAW2,LOT-RM-014-0050
GM-2025-002001,B2025-00240,RM-023,68.86,kg,2025-08-30 07:00:00,COLD,LOT-RM-025-0105
GM-2025-002002,B2025-00240,RM-007,33.13,kg,2025-08-31 00:00:00,COLD,LOT-RM-010-0214
GM-2025-002003,B2025-00241,RM-023,64.34,kg,2025-08-26 19:00:00,RAW1,LOT-RM-015-0051
GM-2025-002004,B2025-00241,RM-004,70.06,kg,2025-08-28 15:00:00,RAW1,LOT-RM-019-0118
GM-2025-002005,B2025-00241,RM-007,55.67,kg,2025-08-28 17:00:00,HAZ,LOT-RM-012-0235
GM-2025-002006,B2025-00241,RM-005,63.58,pcs,2025-08-27 04:00:00,RAW1,LOT-RM-011-0095
GM-2025-002007,B2025-00241,RM-015,66.22,L,2025-08-27 10:00:00,COLD,LOT-RM-025-0244
GM-2025-002008,B2025-00241,RM-020,55.14,pcs,2025-08-28 16:00:00,HAZ,LOT-RM-009-0113
GM-2025-002009,B2025-00242,RM-016,49.36,L,2025-08-28 04:00:00,RAW1,LOT-RM-009-0232
GM-2025-002010,B2025-00242,RM-018,63.17,kg,2025-08-29 03:00:00,RAW1,LOT-RM-008-0112
GM-2025-002011,B2025-00242,RM-001,22.04,pcs,2025-08-28 10:00:00,HAZ,LOT-RM-004-0109
GM-2025-002012,B2025-00242,RM-008,41.56,kg,2025-08-28 00:00:00,RAW1,LOT-RM-004-0019
GM-2025-002013,B2025-00242,RM-013,41.65,L,2025-08-27 07:00:00,HAZ,LOT-RM-012-0235
GM-2025-002014,B2025-00242,RM-022,66.77,pcs,2025-08-28 06:00:00,COLD,LOT-RM-001-0223
GM-2025-002015,B2025-00243,RM-013,70.83,L,2025-08-29 19:00:00,RAW1,LOT-RM-001-0181
GM-2025-002016,B2025-00243,RM-009,33.82,pcs,2025-08-28 12:00:00,COLD,LOT-RM-002-0001
GM-2025-002017,B2025-00243,RM-007,71.22,kg,2025-08-29 02:00:00,COLD,LOT-RM-013-0026
GM-2025-002018,B2025-00243,RM-002,59.45,pcs,2025-08-28 23:00:00,COLD,LOT-RM-018-0198
GM-2025-002019,B2025-00243,RM-022,64.86,pcs,2025-08-29 13:00:00,HAZ,LOT-RM-015-0011
GM-2025-002020,B2025-00243,RM-006,45.4,kg,2025-08-29 07:00:00,RAW1,LOT-RM-011-0095
GM-2025-002021,B2025-00244,RM-007,58.04,kg,2025-09-06 06:00:00,HAZ,LOT-RM-018-0141
GM-2025-002022,B2025-00244,RM-004,82.09,kg,2025-09-05 15:00:00,COLD,LOT-RM-019-0142
GM-2025-002023,B2025-00244,RM-014,62.3,L,2025-09-05 12:00:00,HAZ,LOT-RM-011-0137
GM-2025-002024,B2025-00244,RM-018,64.29,kg,2025-09-07 01:00:00,HAZ,LOT-RM-004-0041
GM-2025-002025,B2025-00244,RM-020,63.79,pcs,2025-09-06 03:00:00,HAZ,LOT-RM-020-0201
GM-2025-002026,B2025-00244,RM-021,64.18,kg,2025-09-05 03:00:00,RAW2,LOT-RM-016-0139
GM-2025-002027,B2025-00244,RM-025,44.86,pcs,2025-09-06 06:00:00,RAW1,LOT-RM-020-0121
GM-2025-002028,B2025-00244,RM-022,62.2,pcs,2025-09-06 12:00:00,HAZ,LOT-RM-020-0201
GM-2025-002029,B2025-00245,RM-016,31.67,L,2025-09-06 22:00:00,RAW1,LOT-RM-011-0095
GM-2025-002030,B2025-00245,RM-022,60.17,pcs,2025-09-07 12:00:00,HAZ,LOT-RM-011-0047
GM-2025-002031,B2025-00245,RM-012,42.77,pcs,2025-09-06 22:00:00,HAZ,LOT-RM-019-0217
GM-2025-002032,B2025-00245,RM-002,56.85,pcs,2025-09-06 03:00:00,HAZ,LOT-RM-008-0230
GM-2025-002033,B2025-00245,RM-025,58.46,pcs,2025-09-06 23:00:00,RAW1,LOT-RM-023-0178
GM-2025-002034,B2025-00245,RM-008,45.27,kg,2025-09-07 13:00:00,RAW2,LOT-RM-019-0033
GM-2025-002035,B2025-00246,RM-012,62.42,pcs,2025-09-09 19:00:00,RAW2,LOT-RM-007-0111
GM-2025-002036,B2025-00246,RM-002,34.44,pcs,2025-09-11 10:00:00,COLD,LOT-RM-018-0117
GM-2025-002037,B2025-00246,RM-023,49.62,kg,2025-09-11 06:00:00,RAW2,LOT-RM-014-0098
GM-2025-002038,B2025-00246,RM-005,54.34,pcs,2025-09-09 14:00:00,COLD,LOT-RM-008-0021
GM-2025-002039,B2025-00246,RM-024,56.23,L,2025-09-11 01:00:00,RAW1,LOT-RM-016-0195
GM-2025-002040,B2025-00247,RM-022,71.64,pcs,2025-08-29 07:00:00,RAW1,LOT-RM-020-0201
GM-2025-002041,B2025-00247,RM-008,48.52,kg,2025-08-30 04:00:00,COLD,LOT-RM-002-0086
GM-2025-002042,B2025-00247,RM-010,50.67,kg,2025-08-30 07:00:00,COLD,LOT-RM-017-0031
GM-2025-002043,B2025-00247,RM-014,52.75,L,2025-08-30 04:00:00,HAZ,LOT-RM-018-0117
GM-2025-002044,B2025-00247,RM-005,62.48,pcs,2025-08-29 17:00:00,RAW1,LOT-RM-015-0172
GM-2025-002045,B2025-00247,RM-019,50.79,pcs,2025-08-30 22:00:00,RAW2,LOT-RM-024-0125
GM-2025-002046,B2025-00247,RM-006,43.82,kg,2025-08-29 17:00:00,HAZ,LOT-RM-013-0155
GM-2025-002047,B2025-00247,RM-001,53.53,pcs,2025-08-29 10:00:00,RAW1,LOT-RM-011-0025
GM-2025-002048,B2025-00247,RM-007,48.34,kg,2025-08-30 09:00:00,RAW2,LOT-RM-012-0072
GM-2025-002049,B2025-00247,RM-002,44.04,pcs,2025-08-29 04:00:00,HAZ,LOT-RM-018-0241
GM-2025-002050,B2025-00248,RM-016,47.32,L,2025-09-04 15:00:00,COLD,LOT-RM-010-0046
GM-2025-002051,B2025-00248,RM-011,46.12,L,2025-09-03 22:00:00,RAW2,LOT-RM-013-0155
GM-2025-002052,B2025-00248,RM-004,55.36,kg,2025-09-04 18:00:00,COLD,LOT-RM-006-0132
GM-2025-002053,B2025-00248,RM-008,52.08,kg,2025-09-05 01:00:00,RAW1,LOT-RM-015-0116
GM-2025-002054,B2025-00248,RM-024,56.93,L,2025-09-03 15:00:00,COLD,LOT-RM-005-0185
GM-2025-002055,B2025-00248,RM-009,26.68,pcs,2025-09-05 10:00:00,COLD,LOT-RM-010-0069
GM-2025-002056,B2025-00248,RM-025,50.48,pcs,2025-09-03 20:00:00,RAW1,LOT-RM-008-0211
GM-2025-002057,B2025-00249,RM-003,52.4,kg,2025-09-09 16:00:00,COLD,LOT-RM-012-0096
GM-2025-002058,B2025-00249,RM-004,48.86,kg,2025-09-09 04:00:00,RAW1,LOT-RM-023-0082
GM-2025-002059,B2025-00249,RM-005,74.25,pcs,2025-09-09 00:00:00,RAW2,LOT-RM-002-0001
GM-2025-002060,B2025-00249,RM-018,63.53,kg,2025-09-09 09:00:00,RAW2,LOT-RM-019-0033
GM-2025-002061,B2025-00249,RM-015,55.31,L,2025-09-08 20:00:00,HAZ,LOT-RM-009-0213
GM-2025-002062,B2025-00249,RM-019,53.57,pcs,2025-09-07 21:00:00,RAW1,LOT-RM-018-0241
GM-2025-002063,B2025-00249,RM-025,73.13,pcs,2025-09-09 19:00:00,RAW1,LOT-RM-022-0017
